# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalBytesWritten,1705909116375000000,1705909141086000000,27982
FilePageCacheLockFree.totalPagesReadMs,1705909116375000000,1705909141086000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1705909116375000000,1705909141086000000,0
FilePageCacheLockFree.totalPagesAllocated,1705909116375000000,1705909141086000000,1
FilePageCacheLockFree.housekeeperTimeSpentMs,1705909116375000000,1705909141086000000,18
StorageLockContext.competingThreads.90P,1705909116375000000,1705909141086000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705909116375000000,1705909141086000000,159
FilePageCacheLockFree.totalHeapBytesReclaimed,1705909116375000000,1705909141086000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705909116375000000,1705909141086000000,0
FilePageCache.disposedBuffers,1705909116375000000,1705909141086000000,537
DirectByteBufferAllocator.misses,1705909116375000000,1705909141086000000,1
FilePageCache.pageLoads,1705909116375000000,1705909141086000000,0
FilePageCache.capacityInBytes,1705909116375000000,1705909141086000000,503316478
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705909116375000000,1705909141086000000,42270720
FilePageCacheLockFree.totalBytesRequested,1705909116375000000,1705909141086000000,704512
FilePageCacheLockFree.totalPagesRequested,1705909116375000000,1705909141086000000,86
FilePageCacheLockFree.totalBytesRead,1705909116375000000,1705909141086000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705909116375000000,1705909141086000000,53
FilePageCache.totalPageLoadsUs,1705909116375000000,1705909141086000000,50289
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705909116375000000,1705909141086000000,2
FilePageCacheLockFree.totalPagesHandedOver,1705909116375000000,1705909141086000000,0
FilePageCacheLockFree.heapBytesInUse,1705909116375000000,1705909141086000000,0
FilePageCacheLockFree.totalPagesWritten,1705909116375000000,1705909141086000000,10
DirectByteBufferAllocator.disposed,1705909116375000000,1705909141086000000,564
DirectByteBufferAllocator.hits,1705909116375000000,1705909141086000000,53
FilePageCache.totalPageDisposalsUs,1705909116375000000,1705909141086000000,4
FilePageCacheLockFree.totalPagesRequestsMs,1705909116375000000,1705909141086000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705909116375000000,1705909141086000000,42270720
FilePageCacheLockFree.housekeeperTurnsDone,1705909116375000000,1705909141086000000,52
FilePageCacheLockFree.housekeeperTurnsSkipped,1705909116375000000,1705909141086000000,16377
FilePageCacheLockFree.totalNativeBytesAllocated,1705909116375000000,1705909141086000000,8192
FilePageCache.maxRegisteredFiles,1705909116375000000,1705909141086000000,908
FilePageCache.pageFastCacheHits,1705909116375000000,1705909141086000000,1927
FilePageCacheLockFree.totalHeapBytesAllocated,1705909116375000000,1705909141086000000,0
StorageLockContext.competingThreads.avg,1705909116375000000,1705909141086000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1705909116375000000,1705909141086000000,0
FilePageCache.uncachedFileAccess,1705909116375000000,1705909141086000000,21
workspaceModel.update.unloaded.entities.ms,1705909116375000000,1705909141086000000,0
workspaceModel.updates.count,1705909116375000000,1705909141086000000,6
workspaceModel.loading.from.cache.ms,1705909116375000000,1705909141086000000,443
workspaceModel.check.recursive.update.ms,1705909116375000000,1705909141086000000,2
workspaceModel.loading.total.ms,1705909116375000000,1705909141086000000,482
workspaceModel.initializing.ms,1705909116375000000,1705909141086000000,1
workspaceModel.collect.changes.ms,1705909116375000000,1705909141086000000,0
workspaceModel.pre.handlers.ms,1705909116375000000,1705909141086000000,0
workspaceModel.updates.precise.ms,1705909116375000000,1705909141086000000,58
workspaceModel.updates.ms,1705909116375000000,1705909141086000000,101
workspaceModel.to.snapshot.ms,1705909116375000000,1705909141086000000,1
workspaceModel.init.bridges.ms,1705909116375000000,1705909141086000000,1
workspaceModel.replace.project.model.ms,1705909116375000000,1705909141086000000,0
jps.global.initialize.library.bridges.after.loading.ms,1705909116375000000,1705909141086000000,0
workspaceModel.load.cache.from.file.ms,1705909116375000000,1705909141086000000,447
workspaceModel.moduleBridge.before.changed.ms,1705909116375000000,1705909141086000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705909116375000000,1705909141086000000,1
jps.library.entities.serializer.save.entities.ms,1705909116375000000,1705909141086000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705909116375000000,1705909141086000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1705909116375000000,1705909141086000000,39
workspaceModel.moduleManagerBridge.load.module.ms,1705909116375000000,1705909141086000000,0
jps.project.serializers.save.ms,1705909116375000000,1705909141086000000,2
jps.artifact.entities.serializer.load.entities.ms,1705909116375000000,1705909141086000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705909116375000000,1705909141086000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1705909116375000000,1705909141086000000,44
workspaceModel.delayed.project.synchronizer.sync.ms,1705909116375000000,1705909141086000000,283
jps.project.serializers.load.ms,1705909116375000000,1705909141086000000,164
workspaceModel.mutableEntityStorage.referrers.ms,1705909116375000000,1705909141086000000,0
jps.save.global.entities.ms,1705909116375000000,1705909141086000000,6
jps.apply.loaded.storage.ms,1705909116375000000,1705909141086000000,96
jps.app.storage.content.writer.save.component.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705909116375000000,1705909141086000000,91
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705909116375000000,1705909141086000000,6
workspaceModel.mutableEntityStorage.add.entity.ms,1705909116375000000,1705909141086000000,109
jps.library.entities.serializer.load.entities.ms,1705909116375000000,1705909141086000000,0
jps.facet.change.listener.before.change.events.ms,1705909116375000000,1705909141086000000,1
jps.facet.change.listener.process.change.events.ms,1705909116375000000,1705909141086000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705909116375000000,1705909141086000000,0
workspaceModel.sync.entities.ms,1705909116375000000,1705909141086000000,0
jps.global.get.library.ms,1705909116375000000,1705909141086000000,0
jps.storage.jps.conf.reader.load.component.ms,1705909116375000000,1705909141086000000,22
workspaceModel.mutableEntityStorage.entities.ms,1705909116375000000,1705909141086000000,23
jps.global.handle.before.change.events.ms,1705909116375000000,1705909141086000000,0
jps.reload.project.entities.ms,1705909116375000000,1705909141086000000,0
workspaceModel.global.updates.count,1705909116375000000,1705909141086000000,1
jps.app.storage.content.reader.load.component.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705909116375000000,1705909141086000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1705909116375000000,1705909141086000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705909116375000000,1705909141086000000,0
workspaceModel.orphan.listener.update.ms,1705909116375000000,1705909141086000000,4
jps.global.handle.changed.events.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705909116375000000,1705909141086000000,2
jps.module.iml.entities.serializer.load.entities.ms,1705909116375000000,1705909141086000000,150
jps.artifact.entities.serializer.save.entities.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705909116375000000,1705909141086000000,0
workspaceModel.save.cache.to.file.ms,1705909116375000000,1705909141086000000,169
workspaceModel.global.apply.state.to.project.builder.ms,1705909116375000000,1705909141086000000,0
jps.facet.change.listener.init.bridge.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705909116375000000,1705909141086000000,1
jps.global.get.library.by.name.ms,1705909116375000000,1705909141086000000,0
workspaceModel.global.updates.ms,1705909116375000000,1705909141086000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1705909116375000000,1705909141086000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705909116375000000,1705909141086000000,27
jps.module.iml.entities.serializer.save.entities.ms,1705909116375000000,1705909141086000000,0
jps.global.initialize.library.bridges.ms,1705909116375000000,1705909141086000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705909116375000000,1705909141086000000,0
jps.save.changed.project.entities.ms,1705909116375000000,1705909141086000000,2
jps.global.get.libraries.ms,1705909116375000000,1705909141086000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705909116375000000,1705909141086000000,744
workspaceModel.moduleBridge.update.option.ms,1705909116375000000,1705909141086000000,0
workspaceModel.global.apply.state.to.project.ms,1705909116375000000,1705909141086000000,33
jps.load.project.to.empty.storage.ms,1705909116375000000,1705909141086000000,177
jps.load.initial.state.ms,1705909116375000000,1705909141086000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1705909116375000000,1705909141086000000,9
workspaceModel.load.cache.metadata.from.file.ms,1705909116375000000,1705909141086000000,72
NonBlockingReadAction.finalizedExecutionTimeUs,1705909116375000000,1705909141086000000,160041
NonBlockingReadAction.finalizedExecutionsCount,1705909116375000000,1705909141086000000,34
NonBlockingReadAction.failedExecutionTimeUs,1705909116375000000,1705909141086000000,102659
AWTEventQueue.dispatchTimeTotalNS,1705909116375000000,1705909141086000000,1013483000
NonBlockingReadAction.failedExecutionsCount,1705909116375000000,1705909141086000000,2
Indexes.entries.lookupDurationMaxMs,1705909116375000000,1705909141086000000,2.0
Indexes.stubs.lookupDuration90PMs,1705909116375000000,1705909141086000000,0.0
Indexes.allKeys.lookups,1705909116375000000,1705909141086000000,1.0
Indexes.stubs.lookups,1705909116375000000,1705909141086000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1705909116375000000,1705909141086000000,0.0
Indexes.entries.lookupDurationAvgMs,1705909116375000000,1705909141086000000,0.06896551724137931
Indexes.stubs.lookupDurationAvgMs,1705909116375000000,1705909141086000000,0.0
Indexes.entries.lookups,1705909116375000000,1705909141086000000,29.0
Indexes.allKeys.lookupDuration90PMs,1705909116375000000,1705909141086000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1705909116375000000,1705909141086000000,0.0
Indexes.stubs.lookupDurationMaxMs,1705909116375000000,1705909141086000000,0.0
Indexes.entries.lookupDuration90PMs,1705909116375000000,1705909141086000000,0.0
